entity_id,entity_type,timestamp,source_ip,geo_lat,geo_lon,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,country,failed_attempts,label
E0001,user,2026-06-19 18:01:50.492276750,26.201.14.209,48.06639797710113,97.21468689379132,res_14,biometric,309.74376355528705,2,e0:6d:3d:5a:bf:cb,India,0,normal
E0075,service_account,2026-06-19 18:02:36.083468192,208.104.105.95,13.610196292362977,-59.80138134332014,res_6,password,246.24837696521394,4,88:07:b4:87:72:2d,Japan,0,normal
E0067,user,2026-06-19 18:03:36.622560713,20.234.10.120,-63.47642052468883,-80.59795975428517,res_36,biometric,239.92597524490336,2,24:bb:72:71:0e:85,USA,0,normal
E0014,edge_device,2026-06-19 18:03:38.877094563,75.116.242.56,-70.18686666471206,158.2114537044052,res_15,biometric,308.1761780717931,3,34:b8:47:20:76:f5,Japan,0,normal
E0119,service_account,2026-06-19 18:09:31.811143568,23.50.156.40,42.61899184006173,65.74631937671603,res_30,certificate,298.65917920521935,4,1c:e2:ef:3f:7e:7b,UK,0,normal
E0067,user,2026-06-19 18:11:13.464274765,84.64.37.14,-63.482479657664115,-80.60130406888318,res_5,biometric,368.33144674251696,5,24:bb:72:71:0e:85,USA,0,normal
E0028,edge_device,2026-06-19 18:12:37.692584498,42.176.63.115,-22.242751086601398,-2.2431687841531107,res_16,certificate,240.53837920949823,5,4a:b1:1f:53:6d:08,Singapore,0,normal
E0093,edge_device,2026-06-19 18:15:41.699858958,44.102.34.5,36.14180427631122,155.31103409267433,res_35,biometric,265.18092669370475,5,00:52:2d:f4:0e:0e,UK,0,normal
E0056,user,2026-06-19 18:21:21.891977915,72.155.142.133,83.93259997194218,141.35314569713182,res_25,password,240.09383221491908,4,d8:c2:55:27:33:89,Japan,1,normal
E0047,user,2026-06-19 18:29:47.452899613,71.30.226.102,52.171638897065876,176.55405259531813,res_27,password,330.09269477258186,2,be:c4:3f:5a:1d:98,UK,1,normal
E0119,service_account,2026-06-19 18:32:01.526445548,17.194.120.149,42.59069271355724,65.72816343258488,res_16,certificate,273.28705192506453,1,1c:e2:ef:3f:7e:7b,UK,0,normal
E0067,user,2026-06-19 18:32:40.656227728,13.4.187.139,-63.48011147766214,-80.59506657806062,res_1,biometric,265.6737822335623,2,24:bb:72:71:0e:85,USA,1,normal
E0028,edge_device,2026-06-19 18:32:44.616752344,195.145.229.170,-22.235540796264587,-2.30324790984068,res_16,certificate,185.5038356712722,4,4a:b1:1f:53:6d:08,Singapore,1,normal
E0076,service_account,2026-06-19 18:33:40.646738235,140.101.103.61,-25.59426643628854,-172.6515639510054,res_34,biometric,274.7185620156851,2,92:b1:fb:6a:ca:74,Brazil,0,normal
E0085,service_account,2026-06-19 18:36:09.056017041,220.244.142.104,-83.04113158796038,98.83060438552037,res_22,certificate,248.86484372131332,2,82:ca:94:ef:78:e9,Germany,0,normal
E0098,service_account,2026-06-19 18:36:11.216931700,21.192.196.78,-34.00806413754877,-114.23992914169897,res_12,certificate,264.11175647588436,1,5a:38:e2:ce:51:6e,Japan,1,normal
E0101,edge_device,2026-06-19 18:41:03.936416984,82.51.149.197,-37.1931422427282,-137.745214473651,res_5,certificate,268.526879022891,5,6c:4c:d8:ed:40:a3,India,0,normal
E0098,service_account,2026-06-19 18:43:35.710146783,153.74.135.212,-34.022782792830824,-114.2318548207123,res_9,certificate,252.96501585221736,2,5a:38:e2:ce:51:6e,Japan,0,normal
E0119,service_account,2026-06-19 18:52:42.839073403,138.8.105.66,42.60108990158053,65.75098395515337,res_30,certificate,285.25390015410056,1,1c:e2:ef:3f:7e:7b,UK,0,normal
E0054,service_account,2026-06-19 18:57:54.741192252,183.209.213.182,73.2658606879598,47.321399047702045,res_14,token,263.0737457511203,5,30:d4:80:ba:9a:c8,India,0,normal
E0075,service_account,2026-06-19 19:07:34.173217963,125.141.1.134,13.603692427252268,-59.79407126767551,res_6,password,212.14473647940372,3,88:07:b4:87:72:2d,Japan,1,normal
E0071,service_account,2026-06-19 19:10:51.933549351,34.175.147.235,84.85850069325996,32.706843564711846,res_1,token,279.68837905170034,2,5c:0f:c9:49:f0:ad,Japan,0,normal
E0028,edge_device,2026-06-19 19:11:44.306390022,15.88.102.66,-22.24715481169876,-2.2554577149203143,res_16,certificate,305.2036277590743,5,4a:b1:1f:53:6d:08,Singapore,0,normal
E0085,service_account,2026-06-19 19:14:19.971835838,211.149.166.5,-83.03181162495017,98.82151596331553,res_35,certificate,355.7835501898558,3,82:ca:94:ef:78:e9,Germany,1,normal
E0056,user,2026-06-19 19:14:45.984879009,203.14.253.77,83.94455534080305,141.36008274572288,res_9,password,241.8309580014182,3,d8:c2:55:27:33:89,Japan,0,normal
E0119,service_account,2026-06-19 19:19:31.021493694,133.187.206.32,42.625376557821426,65.75415539374431,res_30,certificate,355.5279849266503,5,1c:e2:ef:3f:7e:7b,UK,0,normal
E0051,service_account,2026-06-19 19:24:19.908167840,49.131.197.253,13.740807097065957,25.627879861597812,res_25,password,305.89080207706064,4,d0:0a:66:9f:80:5e,Germany,0,normal
E0093,edge_device,2026-06-19 19:27:39.779210210,78.243.221.94,36.13366114239749,155.31240888473192,res_35,biometric,347.8052619310689,2,00:52:2d:f4:0e:0e,UK,1,normal
E0056,user,2026-06-19 19:44:49.609352150,142.184.33.172,83.9408700498707,141.3517118021614,res_25,password,340.56342332695584,3,d8:c2:55:27:33:89,Japan,0,normal
E0032,service_account,2026-06-19 19:56:25.253751249,123.142.93.115,-82.02892528287119,6.568173430166595,res_6,password,272.78333785901566,2,6a:f8:e4:b2:3e:e8,India,0,normal
E0067,user,2026-06-19 20:22:50.212160607,93.116.249.126,-63.47596600351727,-80.58263091995615,res_5,biometric,242.50385626778677,2,24:bb:72:71:0e:85,USA,0,normal
E0057,service_account,2026-06-20 06:07:10.662817418,179.118.193.95,37.31893067234176,-91.20693644161919,res_33,token,286.8967613754841,1,62:ae:98:5e:82:6c,Japan,0,normal
E0039,service_account,2026-06-20 06:16:35.955108100,196.53.132.20,40.816280702823654,-56.15099948793975,res_22,biometric,454.21325957498436,3,b6:df:e6:58:32:f5,UK,0,normal
E0037,edge_device,2026-06-20 06:19:57.508926277,91.58.251.131,24.315219969527504,9.339929062705878,res_9,password,415.42144075861563,4,04:ab:5a:5e:35:36,Japan,1,normal
E0111,service_account,2026-06-20 06:24:14.085146050,156.20.38.240,33.759576557840454,106.48986211530102,res_26,token,282.72322901605696,3,d6:c2:ff:27:5e:c7,Singapore,0,normal
E0103,user,2026-06-20 06:25:46.252867532,170.93.105.177,44.99944594406081,135.20728737155991,res_33,certificate,316.43428679979377,4,48:d4:1e:65:71:11,USA,0,normal
E0114,edge_device,2026-06-20 06:38:45.586705226,138.103.67.58,12.627966289290582,-169.9719241110559,res_9,biometric,136.237424995197,2,1a:2f:47:0c:50:77,UK,0,normal
E0118,edge_device,2026-06-20 06:39:20.629799616,220.174.228.34,18.912729545800474,-71.02909611271876,res_6,biometric,364.74989604771906,4,88:2a:2a:6d:82:a3,Japan,1,normal
E0111,service_account,2026-06-20 06:41:38.730295699,32.206.2.76,33.76944158949758,106.4965778761613,res_14,token,344.95672800853595,4,d6:c2:ff:27:5e:c7,Singapore,0,normal
E0118,edge_device,2026-06-20 06:51:25.401086168,111.209.191.53,18.94156141511709,-71.03267647640499,res_9,biometric,250.15571502569287,5,88:2a:2a:6d:82:a3,Japan,0,normal
E0083,user,2026-06-20 06:51:42.244872870,103.68.45.92,-75.0359290948813,-83.59486913543049,res_31,biometric,225.12136570392508,2,40:07:54:66:eb:e9,Brazil,0,normal
E0055,edge_device,2026-06-20 06:56:12.990132852,74.243.14.129,6.10089672016376,-132.65718083308315,res_4,biometric,245.31651222822913,1,26:e6:6d:13:fe:66,Singapore,1,normal
E0074,user,2026-06-20 07:01:47.745350206,216.228.153.112,-73.79049259909208,96.49031884288355,res_12,password,259.80317989165815,3,98:27:99:05:6f:47,UK,1,normal
E0090,edge_device,2026-06-20 07:11:12.582070838,128.247.235.154,-35.22906750507091,-140.1919836241825,res_30,biometric,256.88446879042954,3,5a:ff:87:64:ce:3a,Singapore,1,normal
E0055,edge_device,2026-06-20 07:20:43.697145605,115.173.223.37,6.116777732760701,-132.64107484971825,res_4,biometric,269.10606042720264,3,26:e6:6d:13:fe:66,Singapore,0,normal
E0004,service_account,2026-06-20 07:24:29.763352207,29.183.117.177,-39.19736264977153,47.664325239081045,res_18,biometric,319.7669978109105,3,30:49:29:8a:66:7f,India,0,normal
E0035,user,2026-06-20 07:24:41.999489905,208.238.66.170,18.97620827063987,-63.85052471637298,res_17,password,302.7932324834258,2,a4:ee:5c:45:68:e7,India,0,normal
E0004,service_account,2026-06-20 07:28:45.792476046,195.25.193.214,-39.202237331439,47.62833826747759,res_7,biometric,330.9382314016994,2,30:49:29:8a:66:7f,India,0,normal
E0108,user,2026-06-20 07:29:14.789974936,107.226.5.31,-41.54134712973359,-30.40979883442977,res_33,biometric,386.50637137552536,4,3c:8a:be:7c:30:87,Brazil,1,normal
E0114,edge_device,2026-06-20 07:30:05.193371376,152.137.15.222,12.63969744009881,-169.98567244807757,res_19,biometric,291.6158436724318,2,1a:2f:47:0c:50:77,UK,1,normal
E0055,edge_device,2026-06-20 07:30:41.985191952,51.52.248.57,6.117320224139292,-132.6688569962886,res_4,biometric,245.87935436869023,3,26:e6:6d:13:fe:66,Singapore,0,normal
E0118,edge_device,2026-06-20 07:30:43.450378113,46.127.47.167,18.909408460123565,-71.03478682063782,res_0,biometric,205.26720651901772,5,88:2a:2a:6d:82:a3,Japan,0,normal
E0035,user,2026-06-20 07:32:15.904320702,104.239.115.97,18.97196350666349,-63.869181115419124,res_17,password,220.41891121114259,3,a4:ee:5c:45:68:e7,India,1,normal
E0037,edge_device,2026-06-20 07:34:31.994550478,134.49.175.139,24.307449118770297,9.345113775472129,res_9,password,257.68160478261456,1,04:ab:5a:5e:35:36,Japan,0,normal
E0111,service_account,2026-06-20 07:37:33.064233206,195.141.137.7,33.77777960871409,106.49045664758452,res_7,token,231.14462590517945,2,d6:c2:ff:27:5e:c7,Singapore,1,normal
E0114,edge_device,2026-06-20 07:37:51.383545670,118.152.106.126,12.634684342135383,-169.9760210444279,res_9,biometric,346.0919940152689,2,1a:2f:47:0c:50:77,UK,0,normal
E0074,user,2026-06-20 07:37:54.362928646,9.123.15.49,-73.80327093367887,96.4840570940942,res_24,password,276.7803909920692,5,98:27:99:05:6f:47,UK,0,normal
E0118,edge_device,2026-06-20 07:38:10.765025727,16.76.167.68,18.919975516332485,-71.03566192150382,res_29,biometric,336.44844307879737,2,88:2a:2a:6d:82:a3,Japan,1,normal
E0108,user,2026-06-20 07:39:24.144054926,11.168.168.215,-41.53123557791869,-30.402558643103564,res_33,biometric,266.49089036152753,3,3c:8a:be:7c:30:87,Brazil,0,normal
E0072,user,2026-06-20 07:40:43.521524663,46.215.225.116,58.996243178779636,-93.93247120616682,res_15,biometric,263.56948350291606,4,c4:30:f9:e3:2d:6e,Brazil,1,normal
E0019,user,2026-06-20 07:43:22.745457766,216.231.71.235,-13.678297558045289,-109.9238002824115,res_34,password,200.09613562551323,3,ca:06:d3:b6:8a:14,Japan,0,normal
E0058,user,2026-06-20 07:44:12.879560820,115.240.6.200,9.390460406429739,86.33848239241703,res_8,certificate,292.9308231601077,5,06:91:d2:bf:32:d6,Japan,0,normal
E0118,edge_device,2026-06-20 07:44:44.823997415,94.170.177.172,18.920145655595004,-71.03079205207369,res_29,biometric,321.2873826240787,3,88:2a:2a:6d:82:a3,Japan,1,normal
E0092,user,2026-06-20 07:46:46.646366625,173.247.154.146,-69.77464056358798,161.64362017330447,res_36,token,194.61490617228162,3,e0:a8:4d:de:82:8e,Japan,0,normal
E0083,user,2026-06-20 07:46:55.074485069,17.63.32.145,-75.03083782616206,-83.57108871968187,res_37,biometric,315.1533820629679,5,40:07:54:66:eb:e9,Brazil,0,normal
E0108,user,2026-06-20 07:47:56.610561245,31.147.77.131,-41.520343730276274,-30.417490925644984,res_33,biometric,392.1690434243365,2,3c:8a:be:7c:30:87,Brazil,0,normal
E0037,edge_device,2026-06-20 07:50:24.588006057,162.189.9.181,24.30214768424015,9.34216883758544,res_9,password,309.37605308101877,1,04:ab:5a:5e:35:36,Japan,0,normal
E0103,user,2026-06-20 07:50:29.026849825,209.8.179.73,44.99282817812002,135.19984161086853,res_28,certificate,222.48500869811582,1,48:d4:1e:65:71:11,USA,1,normal
E0055,edge_device,2026-06-20 07:50:43.680745087,69.204.160.51,6.089502513320154,-132.65565740610768,res_4,biometric,212.90667004313224,1,26:e6:6d:13:fe:66,Singapore,0,normal
E0004,service_account,2026-06-20 07:52:30.647232842,190.143.83.217,-39.21600315085976,47.628601468305035,res_7,biometric,290.83300775980797,3,30:49:29:8a:66:7f,India,0,normal
E0055,edge_device,2026-06-20 07:52:43.568305942,162.143.194.79,6.110480079734332,-132.65802031068105,res_30,biometric,253.32224574070585,2,26:e6:6d:13:fe:66,Singapore,1,normal
E0114,edge_device,2026-06-20 07:52:54.599712554,172.15.3.140,12.629993610652415,-169.98074812098864,res_31,biometric,301.662101272751,1,1a:2f:47:0c:50:77,UK,0,normal
E0074,user,2026-06-20 07:53:24.307114911,128.105.81.142,-73.79009083974424,96.5027656500759,res_36,password,272.1454685465033,2,98:27:99:05:6f:47,UK,1,normal
E0013,user,2026-06-20 07:53:43.809078491,68.47.105.220,2.887006084223562,-19.245809723416617,res_17,biometric,381.87102292035513,5,b6:11:2b:da:d0:14,USA,0,normal
E0103,user,2026-06-20 07:54:06.798751826,187.57.107.99,44.98694109869878,135.20400666280557,res_28,certificate,277.06180249447414,1,48:d4:1e:65:71:11,USA,1,normal
E0013,user,2026-06-20 07:56:07.835240504,15.240.26.197,2.8836309755891443,-19.226660091364238,res_17,biometric,346.26171335052743,2,b6:11:2b:da:d0:14,USA,1,normal
E0044,user,2026-06-20 07:56:45.030985924,203.138.61.252,-27.808073094362594,-11.261332799534228,res_22,certificate,288.8833964477656,4,be:92:0e:f3:37:0c,India,0,normal
E0083,user,2026-06-20 07:57:05.386540026,172.42.113.139,-75.02188321488397,-83.60300375383535,res_37,biometric,262.8475014076009,2,40:07:54:66:eb:e9,Brazil,1,normal
E0103,user,2026-06-20 07:59:18.307992751,47.146.23.101,44.98606425449941,135.2066832408448,res_33,certificate,380.34538218283217,3,48:d4:1e:65:71:11,USA,1,normal
E0055,edge_device,2026-06-20 08:00:27.984883675,62.80.172.22,6.094756329090831,-132.65457000423285,res_39,biometric,270.2866653774098,4,26:e6:6d:13:fe:66,Singapore,0,normal
E0037,edge_device,2026-06-20 08:02:00.616583035,56.195.178.111,24.300517003615536,9.349266597902627,res_4,password,297.04168422862796,4,04:ab:5a:5e:35:36,Japan,1,normal
E0002,user,2026-06-20 08:09:42.361468646,92.98.53.179,57.83332560155837,78.94507711452711,res_9,biometric,322.83726490301433,4,08:69:ef:e1:47:62,UK,1,normal
E0035,user,2026-06-20 08:12:05.230151624,195.57.108.87,18.972270645321878,-63.870606626802974,res_17,password,234.91886754157096,5,a4:ee:5c:45:68:e7,India,0,normal
E0070,user,2026-06-20 08:12:41.655143754,108.36.85.37,-15.21697440080492,27.424777978297428,res_14,password,390.3749173775773,3,12:5f:a9:e1:3b:66,Japan,0,normal
E0103,user,2026-06-20 08:14:18.835196314,213.106.40.40,44.99606931043058,135.18883726461948,res_33,certificate,313.81449472083165,1,48:d4:1e:65:71:11,USA,0,normal
E0058,user,2026-06-20 08:15:02.997095329,179.249.29.65,9.375437034110483,86.36018456003714,res_38,certificate,225.92396173211176,4,06:91:d2:bf:32:d6,Japan,0,normal
E0031,user,2026-06-20 08:15:27.270425846,126.30.193.176,40.48794601587837,-51.99271039105911,res_18,certificate,304.2840473211097,3,aa:45:74:83:02:ac,UK,0,normal
E0002,user,2026-06-20 08:15:46.463259626,77.64.110.69,57.84617231157781,78.94671536616457,res_9,biometric,276.80349785042966,1,08:69:ef:e1:47:62,UK,0,normal
E0058,user,2026-06-20 08:17:23.012413454,43.249.112.174,9.365946412269585,86.35635617433701,res_35,certificate,363.1774524022709,1,06:91:d2:bf:32:d6,Japan,1,normal
E0102,edge_device,2026-06-20 08:17:25.079371250,28.233.79.90,-24.827764219179816,92.50879814255336,res_36,certificate,392.83428028169897,5,0e:fc:a7:f2:61:15,UK,0,normal
E0013,user,2026-06-20 08:18:06.174546286,69.149.183.230,2.8922548924651856,-19.231193503454957,res_4,biometric,218.3887424762773,1,b6:11:2b:da:d0:14,USA,0,normal
E0083,user,2026-06-20 08:19:38.850855298,133.201.57.10,-75.02811170623434,-83.60636328562471,res_15,biometric,289.3626395405548,4,40:07:54:66:eb:e9,Brazil,1,normal
E0074,user,2026-06-20 08:21:26.502368258,51.27.132.54,-73.77079407210098,96.49130232950866,res_25,password,258.80498061612946,5,98:27:99:05:6f:47,UK,0,normal
E0019,user,2026-06-20 08:24:08.531715216,141.239.57.62,-13.68280149553899,-109.92290522721892,res_3,password,271.1856355714669,2,ca:06:d3:b6:8a:14,Japan,0,normal
E0035,user,2026-06-20 08:24:59.058808279,119.186.85.126,18.971401726402352,-63.852468936915535,res_17,password,334.53262646003367,5,a4:ee:5c:45:68:e7,India,0,normal
E0087,edge_device,2026-06-20 08:26:36.167052694,42.89.193.55,78.29032490895432,-69.82949477271137,res_33,certificate,276.2906857329845,3,9c:2c:3e:d7:f4:bc,India,0,normal
E0039,service_account,2026-06-20 08:27:39.927807535,112.74.26.159,40.80698706595288,-56.14790643022686,res_22,biometric,327.86029548605944,4,b6:df:e6:58:32:f5,UK,0,normal
E0070,user,2026-06-20 08:31:14.495057269,70.196.56.174,-15.2143680988641,27.41815644616784,res_22,password,233.98492200138088,4,12:5f:a9:e1:3b:66,Japan,1,normal
E0040,service_account,2026-06-20 08:31:35.962390424,17.211.69.245,15.803765430695355,-78.75825815124487,res_26,password,359.2359388705794,4,58:6d:ab:52:d9:42,USA,0,normal
E0006,user,2026-06-20 08:33:37.115094350,92.184.193.239,-10.230921761024488,108.71934194318344,res_1,certificate,347.49649452685605,5,b8:8e:7a:46:4b:9b,Japan,1,normal
E0002,user,2026-06-20 08:35:57.306343434,154.26.218.91,57.83776148331784,78.9373233266891,res_10,biometric,252.77392774909362,1,08:69:ef:e1:47:62,UK,0,normal
E0102,edge_device,2026-06-20 08:36:17.075065875,175.255.112.87,-24.841991853979817,92.50746735062955,res_36,certificate,314.4949325749543,5,0e:fc:a7:f2:61:15,UK,0,normal
E0118,edge_device,2026-06-20 08:38:10.220268066,36.51.26.143,18.9260718248478,-71.0272292409219,res_9,biometric,340.5522399598716,2,88:2a:2a:6d:82:a3,Japan,0,normal
E0058,user,2026-06-20 08:38:40.754884814,53.165.39.201,9.368396283685456,86.34028452674895,res_35,certificate,335.8118296794329,2,06:91:d2:bf:32:d6,Japan,0,normal
E0092,user,2026-06-20 08:39:37.119555118,69.136.105.30,-69.75894681769306,161.64837710470513,res_31,token,259.07845911781044,5,e0:a8:4d:de:82:8e,Japan,0,normal
E0096,user,2026-06-20 08:40:11.607923519,84.195.73.173,-34.907655141667504,-120.66958545546956,res_30,certificate,323.23340226752106,3,f8:bb:1e:c7:79:2a,India,0,normal
E0057,service_account,2026-06-20 08:41:55.223178114,162.98.43.92,37.328027118019236,-91.18229784739103,res_11,token,269.2577761650106,5,62:ae:98:5e:82:6c,Japan,0,normal
E0035,user,2026-06-20 08:42:00.014149379,70.254.37.204,18.967455315885918,-63.87625477706174,res_17,password,203.72951393241433,3,a4:ee:5c:45:68:e7,India,1,normal
E0099,service_account,2026-06-20 08:42:13.702925468,104.167.57.17,73.6763073615822,-115.33347501143503,res_10,certificate,367.1180475170205,4,d6:14:61:a9:2a:70,UK,0,normal
E0037,edge_device,2026-06-20 08:42:46.798022818,208.32.76.64,24.32097434625494,9.342524997809534,res_4,password,317.01742100829296,1,04:ab:5a:5e:35:36,Japan,1,normal
E0003,edge_device,2026-06-20 08:44:48.193214103,190.95.206.236,-69.42012316813206,58.27962348408717,res_33,password,361.45750096311895,2,1e:0c:d8:61:9c:19,Brazil,1,normal
E0004,service_account,2026-06-20 08:44:57.340016337,12.192.172.53,-39.20245191530789,47.63078188470809,res_21,biometric,327.16006631471464,2,30:49:29:8a:66:7f,India,0,normal
E0083,user,2026-06-20 08:46:33.555141504,11.1.201.52,-75.03910402036053,-83.58500230767397,res_5,biometric,270.2401631649204,2,40:07:54:66:eb:e9,Brazil,0,normal
E0114,edge_device,2026-06-20 08:47:40.064837443,20.184.112.88,12.638417430996057,-169.98976454701386,res_19,biometric,329.02689649859985,4,1a:2f:47:0c:50:77,UK,0,normal
E0114,edge_device,2026-06-20 08:48:01.904458178,217.205.74.128,12.629355589775637,-169.97607942196987,res_31,biometric,342.008258763759,4,1a:2f:47:0c:50:77,UK,1,normal
E0108,user,2026-06-20 08:48:47.857679211,67.55.40.254,-41.53002870511637,-30.408231498746005,res_23,biometric,303.35191928665955,4,3c:8a:be:7c:30:87,Brazil,0,normal
E0102,edge_device,2026-06-20 08:51:10.163416157,172.16.27.11,-24.84370133650769,92.51156815058643,res_37,certificate,252.51296096075595,5,0e:fc:a7:f2:61:15,UK,1,normal
E0082,service_account,2026-06-20 08:52:38.528456079,7.63.129.72,-73.02669232544861,-3.1671143626128253,res_38,certificate,256.68360375620193,2,0c:39:c9:d5:de:6d,UK,1,normal
E0057,service_account,2026-06-20 08:53:27.397696324,220.174.203.38,37.28255221041249,-91.19842678647137,res_3,token,325.06908746999454,1,62:ae:98:5e:82:6c,Japan,0,normal
E0103,user,2026-06-20 08:55:22.116531174,200.39.17.217,44.997139375624,135.19893813752057,res_33,certificate,279.43684607681206,4,48:d4:1e:65:71:11,USA,0,normal
E0090,edge_device,2026-06-20 08:58:51.633910748,118.146.123.32,-35.21827372260326,-140.2108709499371,res_30,biometric,388.67228541081334,3,5a:ff:87:64:ce:3a,Singapore,1,normal
E0035,user,2026-06-20 09:00:03.084685922,104.158.187.105,18.980616990847608,-63.877424941085486,res_17,password,234.88028270336298,3,a4:ee:5c:45:68:e7,India,0,normal
E0035,user,2026-06-20 09:01:58.126638916,190.202.62.108,18.977867409755042,-63.872163188513206,res_27,password,356.25743434497076,1,a4:ee:5c:45:68:e7,India,0,normal
E0006,user,2026-06-20 09:08:49.054730817,166.113.90.60,-10.210630491416218,108.73751719471261,res_33,certificate,393.89145549412615,4,b8:8e:7a:46:4b:9b,Japan,0,normal
E0039,service_account,2026-06-20 09:10:03.563102251,157.127.153.158,40.80577145379916,-56.14166048345013,res_15,biometric,216.51861828839634,2,b6:df:e6:58:32:f5,UK,1,normal
E0004,service_account,2026-06-20 09:12:10.897316882,8.145.53.235,-39.20615252676153,47.632293779300255,res_10,biometric,231.81166165397693,1,30:49:29:8a:66:7f,India,0,normal
E0114,edge_device,2026-06-20 09:12:16.881422541,94.200.135.75,12.62438823400992,-170.01045892491945,res_37,biometric,269.4018136174729,1,1a:2f:47:0c:50:77,UK,1,normal
E0019,user,2026-06-20 09:12:31.051021727,114.87.238.40,-13.692896493694212,-109.92351401955723,res_3,password,306.86585796850676,2,ca:06:d3:b6:8a:14,Japan,0,normal
E0099,service_account,2026-06-20 09:13:17.308339697,58.72.253.230,73.68401166520673,-115.32833205652337,res_3,certificate,365.2636558649057,4,d6:14:61:a9:2a:70,UK,1,normal
E0019,user,2026-06-20 09:15:23.913325897,12.144.233.156,-13.676155046712664,-109.93612952623401,res_0,password,329.00237849241387,1,ca:06:d3:b6:8a:14,Japan,0,normal
E0019,user,2026-06-20 09:16:38.487155135,56.123.130.142,-13.692354408720785,-109.9222002337185,res_0,password,345.82778531040196,3,ca:06:d3:b6:8a:14,Japan,0,normal
E0102,edge_device,2026-06-20 09:19:06.105687281,24.212.31.19,-24.824023712862967,92.51703138931313,res_37,certificate,277.33412456150876,5,0e:fc:a7:f2:61:15,UK,0,normal
E0019,user,2026-06-20 09:22:00.769718898,112.228.115.112,-13.672550631545281,-109.92500046854047,res_6,password,241.22624021960235,3,ca:06:d3:b6:8a:14,Japan,0,normal
E0070,user,2026-06-20 09:23:21.533003121,75.190.154.69,-15.21929936540954,27.41883740217097,res_3,password,264.2245250917833,5,12:5f:a9:e1:3b:66,Japan,0,normal
E0040,service_account,2026-06-20 09:25:03.551005783,106.170.68.76,15.809024076706232,-78.7420466979828,res_11,password,258.6449732220139,4,58:6d:ab:52:d9:42,USA,0,normal
E0062,edge_device,2026-06-20 09:25:40.487062781,42.94.14.221,-61.13676129979099,-65.93270443983776,res_9,password,274.2912275624162,2,e4:1a:f2:35:75:62,Singapore,0,normal
E0045,user,2026-06-20 09:25:45.254677475,204.125.104.92,47.31812176385503,176.68001481644748,res_11,password,296.620680248763,1,f0:e0:d9:b8:21:b0,UK,0,normal
E0027,edge_device,2026-06-20 09:27:50.495697042,11.52.186.92,76.54303844694992,81.57858716773359,res_20,certificate,391.47744464383845,5,6c:02:c9:f2:9e:dc,USA,0,normal
E0044,user,2026-06-20 09:28:09.535241117,207.159.105.89,-27.80497290465946,-11.27460142424077,res_22,certificate,328.21923063505295,3,be:92:0e:f3:37:0c,India,0,normal
E0012,edge_device,2026-06-20 09:34:00.300373582,169.68.116.85,74.39170978839117,21.88296009998386,res_3,token,314.1073518724248,5,0e:c0:d4:40:97:87,India,0,normal
E0070,user,2026-06-20 09:35:32.920609037,38.70.171.171,-15.219253577944638,27.420240659178013,res_14,password,187.2761207204569,1,12:5f:a9:e1:3b:66,Japan,0,normal
E0058,user,2026-06-20 09:39:21.027467883,144.131.57.142,9.380806447187108,86.34275273949535,res_38,certificate,234.23863252783207,3,06:91:d2:bf:32:d6,Japan,0,normal
E0019,user,2026-06-20 09:41:57.232122583,182.2.183.62,-13.669398585838515,-109.91319690166694,res_3,password,246.4038098448247,2,ca:06:d3:b6:8a:14,Japan,0,normal
E0006,user,2026-06-20 09:42:07.990777596,74.152.93.142,-10.201363540051998,108.73244107005753,res_20,certificate,246.03208737701834,1,b8:8e:7a:46:4b:9b,Japan,0,normal
E0096,user,2026-06-20 09:42:31.549813483,186.230.11.235,-34.89700369387882,-120.6565704221526,res_26,certificate,224.99724374127334,3,f8:bb:1e:c7:79:2a,India,0,normal
E0082,service_account,2026-06-20 09:43:13.557729165,20.36.69.222,-73.0476451626263,-3.182078149343153,res_21,certificate,197.78367360888808,2,0c:39:c9:d5:de:6d,UK,1,normal
E0070,user,2026-06-20 09:43:58.579744075,129.219.234.247,-15.225653586066642,27.425784564211845,res_3,password,211.71140808328744,5,12:5f:a9:e1:3b:66,Japan,1,normal
E0070,user,2026-06-20 09:45:24.546258284,146.199.196.210,-15.200098832846171,27.41942357737512,res_34,password,290.2791026476205,2,12:5f:a9:e1:3b:66,Japan,1,normal
E0039,service_account,2026-06-20 09:45:24.550374727,122.204.71.25,40.798703979124056,-56.14122406387813,res_6,biometric,261.47259578959086,1,b6:df:e6:58:32:f5,UK,0,normal
E0097,service_account,2026-06-20 09:47:37.360348504,193.46.152.217,-8.009109266430292,47.346159484456,res_18,certificate,332.6838330751359,1,56:7d:66:05:37:47,Japan,1,normal
E0027,edge_device,2026-06-20 09:47:57.663564677,11.93.227.191,76.56091198611075,81.59107239536331,res_20,certificate,334.7076104594094,5,6c:02:c9:f2:9e:dc,USA,0,normal
E0090,edge_device,2026-06-20 09:48:00.126388384,180.206.174.51,-35.20830334256671,-140.19655934686617,res_0,biometric,333.43513262427194,4,5a:ff:87:64:ce:3a,Singapore,0,normal
E0037,edge_device,2026-06-20 09:49:16.807027632,208.118.225.95,24.30453992915297,9.323158431634978,res_9,password,321.06101526342803,3,04:ab:5a:5e:35:36,Japan,0,normal
